AUSTRALIA	AUSTRIA	BELGIUM	CANADA	DENMARK	FINLAND	FRANCE	GERMANY	HONG KONG	IRELAND	ISRAEL	ITALY	JAPAN	NETHERLANDS	NEW ZEALAND	NORWAY	PORTUGAL	SINGAPORE	SPAIN	SWEDEN	SWITZERLAND	UNITED KINGDOM	USA	BRAZIL	CHILE	CHINA	COLOMBIA	CZECH REPUBLIC	EGYPT	GREECE	HUNGARY	INDIA	INDONESIA	KOREA	MALAYSIA	MEXICO	PERU	PHILIPPINES	POLAND	RUSSIA	SOUTH AFRICA	TAIWAN	THAILAND	TURKEY	ARGENTINA	JORDAN	MOROCCO	PAKISTAN	BAHRAIN	KUWAIT	OMAN	QATAR	UNITED ARAB EMIRATES	USDCAD
2856.797	6394.7	12887.106	4305.516	11910.311	908.032	5912.538	4429.484	24833.471	675.28	259.841	1441.888	5426.559	11723.99	309.054	8487.475	266.147	5682.648	3821.616	17061.541	7755.869	5892.558	4088.644	3935.076	2812.802	46.613	980.332	627.764	1363.257	1264.946	951.199	387.161	541.385	408.503	342.36	5966.297	667.336	244.407	1157.503	1194.695	644.041	297.523	313.641	1111.585	3586.324	440.922	417.324	386.996	946.234	852.894	917.556	813.469	715.84	1.1676
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2871.544	6375.426	12816.415	4272.917	12014.936	907.337	5861.406	4394.739	25071.633	672.832	259.032	1425.914	5494.868	11684.147	312.814	8529.362	266.098	5708.814	3787.037	17005.027	7714.714	5855.408	4083.662	3890.931	2791.854	47.138	982.808	629.703	1385.98	1254.57	956.574	389.248	546.289	414.065	343.348	5917.02	675.333	242.739	1166.528	1199.748	652.384	300.521	315.265	1091.363	3619.298	446.594	423.552	388.686	932.296	791.115	915.412	786.816	734.433	1.1688
2882.274	6386.694	12797.169	4263.855	12119.398	901.39	5873.028	4397.558	25052.738	669.248	258.673	1422.9	5507.895	11668.798	317.372	8557.449	266.323	5736.738	3782.44	16985.143	7757.369	5826.388	4058.554	3744.062	2783.477	47.147	990.39	624.724	1380.763	1244.898	950.268	389.481	553.157	414.306	344.74	5798.97	673.079	241.268	1146.917	1182.11	640.328	302.258	312.669	1062.892	3562.537	453.107	432.501	391.606	927.111	790.171	927.607	802.187	737.715	1.1709
2862.399	6370.739	12710.812	4310.226	11796.274	898.535	5864.081	4382.709	24919.541	661.8	254.695	1422.039	5507.073	11603.454	314.824	8584.762	266.962	5727.647	3764.256	16878.59	7699.248	5799.207	4091.134	3810.406	2808.253	46.844	998.575	611.944	1381.198	1240.346	939.868	393.549	545.008	414.818	345.255	5858.097	704.838	240.713	1134.344	1164.616	634.318	304.368	310.4	1074.874	3599.9	446.743	430.136	392.466	938.475	798.616	1083.395	799.743	761.107	1.1721
2918.088	6519.459	12962.976	4366.516	11991.791	937.713	5995.32	4485.903	25027.662	680.056	253.537	1456.894	5597.012	11817.354	319.947	8782.023	272.21	5754.556	3829.414	17281.777	7829.638	5889.009	4083.386	3903.443	2853.241	47.547	989.509	624.14	1370.061	1266.529	961.895	397.843	546.501	415.643	343.54	5917.375	702.613	240.277	1168.689	1202.007	661.566	307.632	313.711	1099.771	3596.322	440.431	429.903	394.741	944.188	798.616	1082.706	807.539	773.375	1.1597
2922.493	6547.715	12826.898	4309.897	12026.76	931.377	5956.974	4461.975	24953.947	681.662	252.974	1440.89	5573.614	11718.513	322.324	8702.374	270.368	5787.891	3812.824	17058.258	7771.261	5803.713	4068.566	3917.994	2851.715	47.386	987.892	620.575	1371.551	1262.683	969.999	397.427	548.786	424.409	343.887	5941.394	694.48	242.663	1165.963	1208.383	656.353	311.521	315.529	1096.825	3571.621	440.431	433.318	390.933	944.188	798.616	1082.706	807.539	773.385	1.1686
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2972.064	6530.828	12878.633	4330.488	12156.807	936.906	6000.555	4505.601	25283.6	684.236	255.413	1454.945	5655.236	11791.847	324.74	8826.325	271.819	5823.519	3837.134	17420.676	7827.979	5865.176	4076.129	4042.248	2849.606	48.374	1004.54	630.895	1388.712	1266.393	974.163	409.128	556.539	432.025	344.384	6050.436	706.739	242.57	1191.238	1224.558	673.614	312.553	319.347	1136.726	3646.426	446.315	433.946	395.148	958.343	830.808	894.116	821.583	808.553	1.171
2974.15	6620.755	13021.889	4343.628	12279.79	939.014	6018.533	4556.377	25333.633	686.815	259.563	1463.809	5660.941	11832.532	324.756	8769.973	274.85	5808.034	3877.805	17524.846	7902.182	5906.291	4100.828	4096.322	2879.179	48.73	1020.861	636.369	1386.56	1288.61	978.33	410.662	557.34	438.335	346.227	6102.873	714.281	242.942	1197.076	1222.574	679.082	314.018	326.952	1153.977	3702.296	448.078	449.823	397.6	965.803	845.53	896.88	820.9	811.489	1.1632
3029.003	6617.517	13052.311	4405.005	12404.719	945.106	6042.212	4570.671	25334.287	687.397	259.645	1480.104	5650.917	11844.058	330.084	8854.817	276.652	5843.658	3887.201	17702.393	7959.9	5925.486	4118.858	4115.142	2871.078	48.731	1007.564	638.107	1408.697	1295.469	968.336	413.243	564.91	441.454	351.025	6117.219	728.963	242.543	1180.98	1244.824	676.984	313.8	343.253	1152.23	3863.444	445.458	452.28	397.495	972.819	859.655	889.782	833.321	820.897	1.1621
3067.717	6648.111	13025.325	4453.525	12484.441	945.185	6027.803	4559.838	25886.039	684.966	259.248	1473.014	5749.436	11826.081	332.605	8947.664	275.027	5857.75	3869.22	17639.295	7952.275	5934.781	4111.717	4144.001	2888.149	50.003	984.068	638.98	1438.441	1319.316	983.133	412.827	568.57	445.64	350.619	6073.368	739.238	244.236	1187.821	1253.84	671.406	319.988	343.477	1136.124	3893.426	446.558	446.626	398.727	975.323	859.655	890.544	834.881	817.816	1.1529
3054.19	6535.875	12870.389	4441.141	12337.459	931.999	5923.806	4460.921	25933.688	670.8	258.71	1445.1	5760.293	11686.151	332.365	8848.157	273.876	5876.887	3801.546	17364.455	7879.451	5883.501	4070.744	4092.676	2876.393	49.85	950.741	630.595	1438.817	1320.315	983.64	406.388	573.194	447.003	352.123	5897.441	739.394	243.381	1196.922	1277.726	660.75	320.836	345.106	1152.679	3815.781	446.842	446.661	408.513	975.194	859.067	890.659	834.778	817.883	1.1494
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3032.218	6552.577	12802.424	4457.66	12308.265	929.467	5934.452	4491.823	25955.045	672.071	254.799	1463.097	5719.739	11692.96	328.952	8987.218	273.525	5862.619	3801.842	17344.367	7878.66	5927.089	4073.387	4031.052	2862.911	49.782	941.843	626.34	1425.5	1318.498	990.059	407.768	573.673	443.079	351.434	5938.029	749.465	241.224	1198.407	1290.636	658.988	320.445	338.783	1114.778	3942.083	452.438	454.858	409.072	976.62	880.507	889.714	826.887	807.15	1.1483
3076.025	6557.667	12651.16	4420.764	12259.976	945.323	5854.536	4430.303	25908.799	664.232	254.043	1434.624	5686.135	11509.125	328.34	8999.479	272.739	5849.513	3761.13	17282.814	7819.6	5888.369	4042.709	3976.715	2835.215	49.948	959.862	617.39	1427.342	1299.592	1003.688	407.859	573.092	437.946	351.434	5901.363	732.554	241.841	1202.159	1296.032	666.365	317.872	337.303	1105.086	3913.262	452.087	454.82	409.107	975.895	898.183	889.714	838.981	795.325	1.143
3039.122	6503.512	12635.489	4401.484	12084.488	935.175	5813.851	4417.927	25708.496	661.273	253.647	1433.961	5606.282	11481.242	332.488	8853.126	271.756	5847.761	3732.959	17291.295	7797.857	5886.918	4046.837	4005.315	2860.32	49.045	966.536	616.995	1432.165	1284.597	1008.183	392.971	578.489	433.597	351.088	5876.585	741.807	241.222	1209.842	1306.029	662.629	318.652	334.743	1094.977	3966.886	444.868	454.767	409.209	973.977	886.681	881.072	836.472	764.821	1.1469
3012.628	6520.8	12631.201	4415.709	12062.173	936.08	5820.92	4423.233	25851.42	662.793	253.409	1427.94	5611.494	11463.835	331.248	8825.347	272.101	5862.881	3728.143	17325.475	7824.354	5917.811	4050.336	3984.621	2861.788	49.422	963.15	610.319	1397.63	1278.88	998.391	387.731	583.952	439.502	348.641	5848.216	743.333	241.245	1211.723	1285.257	660.619	320.609	334.304	1072.904	3963.665	441.654	457.75	409.327	971.441	886.681	877.738	841.263	762.629	1.1511
3012.628	6520.8	12631.201	4415.709	12062.173	936.08	5820.92	4423.233	25851.42	662.793	253.409	1427.94	5614.125	11463.835	331.248	8825.347	272.101	5862.881	3728.143	17325.475	7824.354	5917.811	4050.336	3984.621	2861.788	49.428	963.15	612.563	1397.63	1278.88	1001.745	387.731	583.952	449.336	349.359	5848.216	743.333	241.245	1211.723	1295.408	660.619	325.371	334.304	1079.378	3963.665	441.654	454.521	410.707	971.441	886.681	877.738	841.263	762.629	1.1518
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3065.346	6624.369	12831.821	4469.659	12254.122	950.948	5913.373	4493.487	25852.586	673.32	256.38	1450.62	5576.176	11645.913	334.193	8970.079	276.423	5900.354	3787.356	17635.578	7966.509	5989.424	4038.449	4042.339	2877.927	49.449	946.475	622.064	1322.005	1299.192	1015.545	400.08	585.434	448.633	349.858	5936.064	771.59	240.811	1231.649	1318.663	669.538	328.315	338.049	1073.382	4110.327	437.257	456.421	416.431	971.757	876.717	873.507	871.548	713.209	1.1455
3105.259	6662.448	12854.029	4528.159	12319.23	949.125	5906.214	4482.125	26044.193	669.357	257.685	1445.771	5645.481	11605.063	334.857	9115.165	275.858	5918.985	3778.438	17577.268	7938.399	6017.842	4107.588	4174.823	2918.077	50.995	957.432	622.866	1294.016	1299.834	1022.665	408.307	599.54	450.802	349.982	6039.326	798.165	240.277	1257.011	1337.815	681.996	327.121	341.806	1108.176	4210.101	430.955	457.19	412.623	971.682	866.998	868.633	846.229	701.532	1.1405
3158.053	6802.489	13004.925	4563.065	12341.071	962.722	6002.451	4569.382	26285.527	674.447	258.612	1472.893	5662.886	11839.682	335.522	9287.2	278.494	6005.956	3838.201	17881.863	8048.46	6107.802	4116.055	4255.333	2897.579	51.813	959.337	631.946	1314.346	1318.082	1049.409	410.87	624.955	458.651	353.38	6092.708	815.965	241.375	1262.604	1349.741	686.035	331.028	341.987	1141.347	4201.418	437.799	458.586	409.53	967.687	854.539	867.522	842.178	686.35	1.1356
3114.074	6825.087	13029.878	4480.375	12366.184	994.748	6044.363	4611.893	26495.414	673.902	257.626	1480.907	5686.663	11943.895	327.157	9487.005	276.923	6000.063	3849.833	17908.258	8029.543	6062.817	4120.895	4239.376	2893.43	52.415	967.092	638.921	1356.821	1304.503	1078.759	416.179	630.351	455.393	354.357	6075.774	790.03	242.813	1300.541	1354.284	676.715	335.286	346.212	1145.506	4140.075	451.322	464.28	409.77	959.122	854.539	870.576	829.957	682.261	1.1391
3127.393	6863.01	13137.741	4540.557	12540.884	1008.99	6112.284	4648.959	26570.307	683.601	257.971	1489.536	5747.484	12079.032	332.712	9469.7	277.575	6047.283	3901.895	17825.76	8090.701	6129.648	4118.619	4249.887	2915.627	52.031	974.05	643.209	1356.761	1307.895	1072.268	416.501	624.281	462.344	355.112	6125.547	809.632	244.596	1327.7	1351.836	679.051	335.575	346.215	1187.652	4265.031	451.322	467.941	404.738	959.122	854.539	870.576	829.9	682.243	1.1375
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3135.266	6865.123	13178.636	4497.293	12588.845	1002.135	6094.678	4648.531	26379.787	677.855	258.238	1487.888	5697.847	12041.546	333.317	9599.559	278.82	6070.248	3903.325	17748.746	8106.274	6097.244	4110.276	4231.031	2941.184	51.045	980.022	640.453	1356.761	1310.863	1094.558	413.648	617.768	458.808	353.829	6123.975	800.889	243.038	1355.731	1354.004	670.46	338.257	347.62	1196.002	4400.973	469.477	471.01	396.505	937.557	826.425	859.795	788.288	648.305	1.1375
3145.388	6953.719	13356.7	4522.429	12683.236	997.875	6125.27	4665.5	26155.576	686.503	258.924	1493.466	5725.635	12074.969	329.938	9539.358	278.642	6048.282	3927.585	17793.939	8083.512	6106.172	4091.455	4233.271	2924.945	49.79	968.67	643.855	1356.573	1296.486	1070.134	404.662	627.072	455.918	354.929	6159.896	806.346	239.688	1353.364	1354.575	672.467	335.776	343.152	1198.557	4371.604	459.241	475.473	402.082	904.871	843.113	823.157	801.526	670.177	1.1314
3209.082	6978.994	13434.679	4537.117	12788.456	1004.732	6163.896	4699.745	26207.572	694.116	259.991	1509.314	5731.843	12143.377	338.03	9684.993	279.368	6076.436	3939.416	17977.342	8120.676	6127.144	4102.839	4284.829	2904.97	50.369	954.17	645.065	1338.679	1314.101	1076.896	413.636	638.319	463.036	356.912	6208.006	815.486	241.597	1364.312	1375.845	670.854	341.004	346.927	1178.264	4280.026	455.729	480.61	400.591	906.362	847.025	848.515	802.878	670.823	1.128
3209.693	6899.004	13550.826	4506.378	12767.818	999.547	6170.316	4707.744	26344.314	697.463	262.169	1513.105	5794.896	12249.157	339.736	9502.067	280.163	6110.357	3962.493	17962.336	8193.111	6138.386	4119.292	4207.869	2902.812	50.295	967.531	629.944	1348.831	1315.542	1064.769	411.199	634.842	463.279	357.826	6174.053	788.863	245.52	1338.395	1326.24	672.846	340.367	346.309	1152.714	4118.314	456.069	489.552	389.842	912.435	847.025	849.966	798.098	650.467	1.1228
3190.836	6861.433	13562.144	4520.335	12788.44	990.307	6160.043	4685.854	26355.104	704.059	263.625	1507.403	5735.855	12177.674	343.345	9501.561	280.265	6162.591	3987.383	17944.882	8271.713	6148.039	4122.201	4295.674	2904.879	49.869	965.63	623.667	1348.655	1314.52	1079.422	411.385	625.867	453.209	358.568	6260.568	812.998	243.026	1350.887	1353.885	681.497	342.753	343.436	1154.586	4279.071	456.069	492.669	377.573	912.435	847.025	849.966	798.12	650.414	1.117
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3234.196	6873.417	13585.83	4551.44	12872.926	992.036	6170.802	4694.038	26356.293	705.288	267.718	1510.035	5803.026	12198.942	343.617	9524.843	280.754	6175.949	3994.347	18014.518	8320.886	6196.069	4104.91	4318.908	2907.137	49.871	963.803	623.661	1353.619	1316.816	1079.812	419.598	633.176	453.233	358.519	6287.563	814.23	243.59	1358.045	1354.074	688.145	342.748	344.536	1159.615	4273.104	462.26	493.298	377.353	903.958	851.915	896.425	786.68	640.391	1.1135
3220.999	6957.478	13674.469	4601.116	13046.626	999.423	6245.416	4736.025	26696.234	705.26	267.246	1527.825	5862.996	12260.015	341.577	9704.168	281.303	6241.435	4019.993	18140.871	8352.835	6277.279	4127.961	4429.828	2886.663	50.681	957.16	615.988	1383.979	1340.136	1098.837	425.469	632.205	461.313	360.729	6442.283	821.97	248.02	1365.539	1401.197	690.281	345.348	343.457	1174.742	4320.219	467.688	494.373	386.755	904.446	851.784	894.732	787.138	637.084	1.1063
3250.684	6992.385	13592.727	4565.232	12954.793	992.604	6175.154	4665.168	26936.102	699.849	266.709	1514.162	5841.324	12098.169	340.838	9797.436	279.908	6329.011	3989.941	18112.189	8228.329	6211.681	4112.748	4426.433	2897.285	51.336	950.865	615.707	1380.419	1345.079	1125.117	428.976	641.446	462.219	361.534	6518.447	792.198	253.544	1368.045	1407.276	687.144	348.555	345.922	1182.968	4105.57	462.83	495.573	393.289	898.181	846.67	892.295	783.048	614.202	1.1086
3209.587	7059.522	13699.177	4545.41	13150.355	1006.064	6267.34	4746.141	26902.322	701.767	272.004	1532.196	5845.697	12228.739	333.053	9987.53	282.4	6281.227	4026.834	18347.639	8307.034	6267.793	4127.722	4438.247	2906.441	51.603	939.143	632.582	1371.391	1364.123	1132.519	431.842	632.448	462.269	362.834	6560.813	809.461	256.004	1401.217	1412.737	690.868	353.598	341.859	1171.114	4067.168	467.527	508.43	393.868	900.894	846.091	891.796	779.271	610.1	1.1072
3244.12	7183.535	13874.846	4600.329	13242.907	1010.907	6360.333	4825.935	26903.537	709.724	273.058	1549.283	5907.877	12437.453	325.789	10015.579	282.275	6284.538	4078.752	18610.816	8438.445	6358.894	4171.52	4533.587	2932.827	51.605	944.69	645.159	1370.497	1384.047	1151.421	432.78	631.364	462.269	366.44	6576.366	817.089	267.566	1411.344	1425.354	699.174	355.783	342.494	1168.498	4178.088	467.527	520.89	396.328	900.894	846.67	891.796	779.421	610.066	1.1053
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3279.534	7189.479	13923.35	4587.068	13389.375	1011.364	6360.848	4832.182	27158.537	710.867	275.518	1552.115	6017.698	12466.931	326.725	9881.441	282.719	6367.438	4081.111	18539.943	8463.415	6331.187	4169.583	4550.218	2969.957	52.826	945.41	645.464	1327.995	1392.244	1146.837	436.958	646.625	473.792	369.252	6714.574	832.188	282.982	1421.736	1439.048	689.644	364.216	351.855	1177.067	4093.291	463.687	530.504	400.547	889.669	803.964	857.528	737.234	563.542	1.1118
3296.309	7087.055	14007.245	4642.74	13521.493	1018.829	6423.564	4858.976	26868.205	714.245	275.462	1567.781	6011.857	12523.334	324.942	10017.749	282.742	6300.716	4102.02	18583.816	8537.459	6392.756	4170.718	4600.035	2963.875	52.541	947.527	653.162	1298.761	1392.288	1143.781	438.933	663.135	471.631	370.105	6764.717	862.109	273.982	1395.602	1438.03	701.023	357.723	354.133	1159.465	4178.165	461.524	531.234	392.44	887.564	812.415	857.826	734.791	569.889	1.0995
3320.126	7161.138	13994.517	4636.18	13564.292	1009.808	6413.071	4852.27	26640.98	713.794	264.977	1567.896	5966.164	12483.84	323.559	10113.658	282.989	6332.286	4107.901	18485.381	8536.158	6375.234	4165.074	4590.615	2963.259	52.289	951.944	656.109	1294.14	1377.074	1143.076	440.903	667.001	473.488	370.811	6801.963	868.774	275.467	1395.02	1419.241	708.211	355.085	353.597	1121.904	4175.75	468.409	517.502	391.175	888.981	802.206	835.676	713.523	537.599	1.1003
3333.731	7185.077	13991.231	4578.042	13522.686	991.304	6405.111	4813.771	26790.064	707.86	263.109	1566.814	5912.365	12409.185	323.632	10184.336	283.379	6283.139	4096.922	18420.797	8552.974	6383.239	4112.87	4450.078	2949.787	52.437	921.018	662.419	1291.589	1368.046	1141.358	434.17	669.504	473.059	370.638	6695.57	869.285	275.743	1439.671	1400.157	704.87	355.494	349.978	1112.335	4114.871	466.742	516.942	389.282	889.553	810.532	839.765	713.669	508.908	1.103
3303.447	7079.524	13780.07	4511.381	13593.845	965.227	6303.626	4726.291	26550.232	700.735	262.207	1550.441	5843.335	12152.287	319.676	9960.637	282.621	6271.017	4024.917	17959.246	8481.353	6282.847	4065.848	4299.953	2897.734	52.176	882.725	651.737	1291.869	1357.653	1112.066	427.241	652.919	467.16	370.638	6485.328	839.787	271.388	1409.027	1419.126	673.548	350.495	348.685	1036.802	3985.082	466.808	518.915	388.746	889.553	810.252	839.765	713.522	508.895	1.1096
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3203.74	6847.704	13427.961	4412.391	12966.205	962.045	6173.217	4652.727	25969.455	690.401	258.204	1526.134	5831.389	11980.192	310.067	9380.1	279.764	5994.797	3972.48	17494.762	8337.164	6182.827	4075.48	4085.034	2847.26	50.664	834.782	628.587	1232.775	1320.985	1070.068	407.195	589.789	451.471	366.765	6280.947	806.915	259.106	1337.692	1328.573	618.762	341.267	336.391	934.746	3820.633	485.604	511.566	372.242	893.723	810.671	834.208	725.116	537.201	1.1129
3214.02	6764.591	13508.391	4419.261	13018.581	965.125	6209.662	4651.679	25802.197	705.021	260.267	1530.899	5713.576	12018.713	310.71	9351.847	279.562	5980.035	3984.924	17541.961	8371.89	6202.176	4067.972	4141.888	2881.602	49.866	812.901	639.578	1256.912	1325.863	1080.851	408.843	584.6	441.403	365.589	6366.178	826.727	261.332	1350.898	1324.661	623.288	335.518	337.055	986.771	3797.247	474.846	499.977	358.232	897.979	803.21	815.765	723.695	535.829	1.1067
3193.063	6557.361	13003.384	4356.95	12571.483	933.431	5982.987	4474.191	26004.041	687.355	259.405	1481.457	5776.434	11593.99	311.69	9330.409	274.158	6103.324	3847.45	16714.996	8101.311	6026.735	4000.296	3985.886	2812.239	51.025	759.995	630.982	1245.077	1294.673	1024.407	421.951	606.741	451.876	366.902	6135.017	802.862	263.939	1299.729	1284.353	622.101	339.884	336.277	949.369	3604.966	463.431	493.973	371.929	896.06	794.578	800.056	712.916	536.653	1.1146
3146.216	6493.547	12970.973	4261.701	12348.797	917.293	5996.104	4486.563	25552.018	683.251	258.552	1483.643	5637.207	11613.346	313.302	8835.002	272.019	5973.055	3844.861	16563.68	8047.444	6033.647	3973.191	3873.195	2773.597	49.569	702.855	620.575	1246.269	1262.635	1019.314	391.503	572.513	435.159	359.899	6051.611	760.881	252.599	1288.103	1240.279	609.832	330.906	328.15	917.691	3472.683	466.045	489.224	356.248	892.493	794.853	804.607	710.975	544.304	1.1203
3082.861	6462.789	13010.516	4257.831	12377.893	909.448	5991.091	4455.353	25566.559	676.766	258.587	1477.457	5578.067	11547.849	315.544	8756.046	267.735	5921.049	3821.63	16480.131	7974.317	5960.651	3989.266	3871.02	2771.64	49.666	753.874	610.095	1246.269	1243.018	986.104	375.566	568.485	437.656	357.636	6071.156	742.202	249.902	1266.476	1202.682	590.269	332.318	327.403	925.413	3508.118	466.045	473.357	363.198	892.493	794.853	804.607	710.995	544.304	1.1179
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	570.702	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	545.007	NA
3031.119	6147.222	12651.087	4282.532	12000.261	886.794	5877.982	4384.194	25000.805	666.534	246.483	1460.726	5498.798	11358.001	312.482	8419.32	268.262	5731.308	3753.307	15811.133	7871.239	5856.966	3972.781	3592.993	2699.859	47.074	687.813	578.307	1139.034	1184.647	957.707	359.87	527.55	424.312	348.977	5754.15	724.9	250.76	1201.33	1083.663	572.263	322.954	316.408	808.986	3349.87	467.285	451.127	367.642	890.308	801.464	805.679	679.195	560.933	1.1155
3040.615	6395.37	13002.205	4271.077	12395.001	926.49	6044.912	4504.431	24936.244	683.398	250.689	1484.227	5412.633	11682.874	309.356	9032.79	270.187	5807.785	3827.661	16784.086	8024.165	6020.606	3954.745	3649.734	2704.923	47.55	737.69	593.723	1052.202	1227.168	981.865	371.608	537.393	425.428	351.132	5765.891	754.612	241.475	1233.787	1190.347	601.21	320.703	319.822	859.376	3453.63	463.091	434.156	365.835	889.56	808.497	801.888	656.687	552.25	1.1247
